go_term,description,mouse_symbol,human_symbol,avg_pvalue,avg_pvalue_adj,avg_qvalue
GO:0000466,maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA 5.8S rRNA LSU-rRNA),Abt1,WDR12,0.381719891245633,0.501949943753639,0.297232499796218
GO:0000469,cleavage involved in rRNA processing,Abt1,ABT1,0.772657186127446,0.798430175673113,0.457296055755382
GO:0000470,maturation of LSU-rRNA,Wdr12,DDX18,0.453167353341423,0.560052590514177,0.327343465742387
GO:0000470,maturation of LSU-rRNA,Wdr12,WDR12,0.453167353341423,0.560052590514177,0.327343465742387
GO:0000470,maturation of LSU-rRNA,Ddx18,DDX18,0.453167353341423,0.560052590514177,0.327343465742387
GO:0000470,maturation of LSU-rRNA,Ddx18,WDR12,0.453167353341423,0.560052590514177,0.327343465742387
GO:0000478,endonucleolytic cleavage involved in rRNA processing,Abt1,ABT1,0.57091620838924,0.640100682688816,0.370582066231218
GO:0000479,endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA 5.8S rRNA LSU-rRNA),Abt1,ABT1,0.57091620838924,0.640100682688816,0.370582066231218
GO:0000578,embryonic axis specification,Pcsk6,COBL,0.69323077172405,0.734658623237801,0.423366667222269
GO:0000578,embryonic axis specification,Pcsk6,PCSK6,0.69323077172405,0.734658623237801,0.423366667222269
GO:0000578,embryonic axis specification,Cobl,COBL,0.69323077172405,0.734658623237801,0.423366667222269
GO:0000578,embryonic axis specification,Cobl,PCSK6,0.69323077172405,0.734658623237801,0.423366667222269
GO:0000722,telomere maintenance via recombination,Xrcc3,XRCC1,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Xrcc3,ERCC1,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Xrcc3,XRCC3,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Xrcc3,BRCA2,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Ercc1,XRCC1,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Ercc1,ERCC1,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Ercc1,XRCC3,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Ercc1,BRCA2,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Xrcc1,XRCC1,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Xrcc1,ERCC1,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Xrcc1,XRCC3,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Xrcc1,BRCA2,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Brca2,XRCC1,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Brca2,ERCC1,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Brca2,XRCC3,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000722,telomere maintenance via recombination,Brca2,BRCA2,0.00850118579135668,0.0326805714707382,0.0205845718074785
GO:0000729,DNA double-strand break processing,Wdr70,WDR70,0.679257955498061,0.722941628820208,0.417030669207814
GO:0000731,DNA synthesis involved in DNA repair,Vcp,VCP,0.865462873838184,0.876121517321234,0.499948619082972
GO:0000737,DNA catabolic process endonucleolytic,Apex1,IL6,0.316108706526956,0.425651306031402,0.264279978671762
GO:0000737,DNA catabolic process endonucleolytic,Apex1,APEX1,0.316108706526956,0.425651306031402,0.264279978671762
GO:0000737,DNA catabolic process endonucleolytic,Il6,IL6,0.316108706526956,0.425651306031402,0.264279978671762
GO:0000737,DNA catabolic process endonucleolytic,Il6,APEX1,0.316108706526956,0.425651306031402,0.264279978671762
GO:0000737,DNA catabolic process endonucleolytic,Casp3,IL6,0.316108706526956,0.425651306031402,0.264279978671762
GO:0000737,DNA catabolic process endonucleolytic,Casp3,APEX1,0.316108706526956,0.425651306031402,0.264279978671762
GO:0000956,nuclear-transcribed mRNA catabolic process,Eif3e,EIF3E,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Eif3e,TNRC6A,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Eif3e,TNKS1BP1,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Eif3e,TNRC6C,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Eif3e,PAIP1,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6a,EIF3E,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6a,TNRC6A,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6a,TNKS1BP1,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6a,TNRC6C,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6a,PAIP1,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Paip1,EIF3E,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Paip1,TNRC6A,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Paip1,TNKS1BP1,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Paip1,TNRC6C,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Paip1,PAIP1,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6c,EIF3E,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6c,TNRC6A,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6c,TNKS1BP1,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6c,TNRC6C,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000956,nuclear-transcribed mRNA catabolic process,Tnrc6c,PAIP1,0.853452083275295,0.867207094893652,0.4939962149087
GO:0000959,mitochondrial RNA metabolic process,Tfam,TFAM,0.632888829546895,0.697516026112261,0.395278748793572
GO:0000959,mitochondrial RNA metabolic process,Tfam,PRKAA1,0.632888829546895,0.697516026112261,0.395278748793572
GO:0000959,mitochondrial RNA metabolic process,Tfam,PUS1,0.632888829546895,0.697516026112261,0.395278748793572
GO:0000959,mitochondrial RNA metabolic process,Prkaa1,TFAM,0.632888829546895,0.697516026112261,0.395278748793572
GO:0000959,mitochondrial RNA metabolic process,Prkaa1,PRKAA1,0.632888829546895,0.697516026112261,0.395278748793572
GO:0000959,mitochondrial RNA metabolic process,Prkaa1,PUS1,0.632888829546895,0.697516026112261,0.395278748793572
GO:0000966,RNA 5'-end processing,Abt1,ABT1,0.686762064759718,0.727598927127147,0.420149559079508
GO:0001502,cartilage condensation,Col11a1,COL11A1,0.289217765628284,0.407838906275944,0.240119512945436
GO:0001502,cartilage condensation,Col11a1,BMP1,0.289217765628284,0.407838906275944,0.240119512945436
GO:0001502,cartilage condensation,Tgfb2,COL11A1,0.289217765628284,0.407838906275944,0.240119512945436
GO:0001502,cartilage condensation,Tgfb2,BMP1,0.289217765628284,0.407838906275944,0.240119512945436
GO:0001510,RNA methylation,Trmo,BUD23,0.903858655709591,0.908954538455671,0.519511419715162
GO:0001510,RNA methylation,Trmo,TRMO,0.903858655709591,0.908954538455671,0.519511419715162
GO:0001510,RNA methylation,Bud23,BUD23,0.903858655709591,0.908954538455671,0.519511419715162
GO:0001510,RNA methylation,Bud23,TRMO,0.903858655709591,0.908954538455671,0.519511419715162
GO:0001516,prostaglandin biosynthetic process,Tbxas1,TBXAS1,0.497854499063809,0.590588580844877,0.345964829322149
GO:0001516,prostaglandin biosynthetic process,Tbxas1,PTGS2,0.497854499063809,0.590588580844877,0.345964829322149
GO:0001516,prostaglandin biosynthetic process,Ptgs2,TBXAS1,0.497854499063809,0.590588580844877,0.345964829322149
GO:0001516,prostaglandin biosynthetic process,Ptgs2,PTGS2,0.497854499063809,0.590588580844877,0.345964829322149
GO:0001522,pseudouridine synthesis,Pus1,PUS1,0.62464035511649,0.680512993276052,0.392020116803003
GO:0001542,ovulation from ovarian follicle,Nrip1,ADAMTS1,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Nrip1,NOS3,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Nrip1,NRIP1,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Adamts1,ADAMTS1,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Adamts1,NOS3,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Adamts1,NRIP1,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Nos3,ADAMTS1,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Nos3,NOS3,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Nos3,NRIP1,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Agt,ADAMTS1,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Agt,NOS3,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001542,ovulation from ovarian follicle,Agt,NRIP1,0.011610964728071,0.0417839571197302,0.0274906188547093
GO:0001547,antral ovarian follicle growth,Scaper,SCAPER,0.105626725633405,0.198465850769418,0.118861408267966
GO:0001547,antral ovarian follicle growth,Scaper,ESR1,0.105626725633405,0.198465850769418,0.118861408267966
GO:0001547,antral ovarian follicle growth,Esr1,SCAPER,0.105626725633405,0.198465850769418,0.118861408267966
GO:0001547,antral ovarian follicle growth,Esr1,ESR1,0.105626725633405,0.198465850769418,0.118861408267966
GO:0001553,luteinization,Plekha1,PLEKHA1,0.333216836095577,0.432943525758726,0.231853490989347
GO:0001553,luteinization,Plekha1,A2M,0.333216836095577,0.432943525758726,0.231853490989347
GO:0001556,oocyte maturation,Ptk2b,SIRT2,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001556,oocyte maturation,Ptk2b,BRCA2,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001556,oocyte maturation,Ptk2b,PTK2B,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001556,oocyte maturation,Brca2,SIRT2,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001556,oocyte maturation,Brca2,BRCA2,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001556,oocyte maturation,Brca2,PTK2B,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001556,oocyte maturation,Sirt2,SIRT2,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001556,oocyte maturation,Sirt2,BRCA2,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001556,oocyte maturation,Sirt2,PTK2B,0.247956956491781,0.362033363066386,0.213763110372448
GO:0001562,response to protozoan,Il10,IL10,0.422620803113305,0.530683035436097,0.313959740251941
GO:0001562,response to protozoan,Il10,BCL3,0.422620803113305,0.530683035436097,0.313959740251941
GO:0001562,response to protozoan,Bcl3,IL10,0.422620803113305,0.530683035436097,0.313959740251941
GO:0001562,response to protozoan,Bcl3,BCL3,0.422620803113305,0.530683035436097,0.313959740251941
GO:0001562,response to protozoan,Il6,IL10,0.422620803113305,0.530683035436097,0.313959740251941
GO:0001562,response to protozoan,Il6,BCL3,0.422620803113305,0.530683035436097,0.313959740251941
GO:0001569,branching involved in blood vessel morphogenesis,Notch4,NOTCH4,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Notch4,VEGFA,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Notch4,NRP1,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Notch4,PPP3R1,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Ppp3r1,NOTCH4,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Ppp3r1,VEGFA,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Ppp3r1,NRP1,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Ppp3r1,PPP3R1,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Nrp1,NOTCH4,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Nrp1,VEGFA,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Nrp1,NRP1,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Nrp1,PPP3R1,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Vegfa,NOTCH4,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Vegfa,VEGFA,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Vegfa,NRP1,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001569,branching involved in blood vessel morphogenesis,Vegfa,PPP3R1,0.16422307729295,0.270801048144844,0.160377429748902
GO:0001573,ganglioside metabolic process,St3gal1,ST3GAL1,0.427066377413558,0.54076248181249,0.317354458054882
GO:0001573,ganglioside metabolic process,St3gal1,ABCA2,0.427066377413558,0.54076248181249,0.317354458054882
GO:0001573,ganglioside metabolic process,Abca2,ST3GAL1,0.427066377413558,0.54076248181249,0.317354458054882
GO:0001573,ganglioside metabolic process,Abca2,ABCA2,0.427066377413558,0.54076248181249,0.317354458054882
GO:0001574,ganglioside biosynthetic process,St3gal1,ST3GAL1,0.603976663977433,0.665750062569221,0.383870884421199
GO:0001658,branching involved in ureteric bud morphogenesis,Vegfa,VEGFA,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Vegfa,AGT,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Vegfa,BCL2,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Vegfa,SALL1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Vegfa,FGF1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Cd44,VEGFA,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Cd44,AGT,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Cd44,BCL2,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Cd44,SALL1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Cd44,FGF1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Sall1,VEGFA,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Sall1,AGT,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Sall1,BCL2,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Sall1,SALL1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Sall1,FGF1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Fgf1,VEGFA,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Fgf1,AGT,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Fgf1,BCL2,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Fgf1,SALL1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Fgf1,FGF1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Bcl2,VEGFA,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Bcl2,AGT,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Bcl2,BCL2,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Bcl2,SALL1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Bcl2,FGF1,0.203439294781149,0.310139383380048,0.194489344962203
GO:0001658,branching involved in ureteric bud morphogenesis,Agt,VEGFA,0.203439294781149,0.310139383380048,0.194489344962203
